"","spkr","age_yrs","gender","Phone","Word","f1_midpt_med_clean","f2_midpt_med_clean","f3_midpt_med_clean","f4_midpt_med_clean","deltaf","vtl","a_ratiof1f2","a_ratiof2f3"
"1968","c46","10","male","o","p'esqo-pi",552.6527,931.0215,3667.162,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1969","c46","10","male","u","punchu",496.9248,795.9189,3904.249,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1970","c46","10","male","e","q'epi",501.9978,2808.506,3418.896,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1971","c46","10","male","a","mama",766.8,1700.951,3419.892,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1972","c46","10","male","i","t'ika",455.0384,2942.755,3417.833,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1973","c46","10","male","a","mama",NA,1685.4,3127.844,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1974","c46","10","male","e","qolqe-pi",NA,NA,NA,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1975","c46","10","male","o","alqo-pi",601.7702,1097.9,3300.676,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1976","c46","10","male","a","pampa",770.7,1603.1,3252.746,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1977","c46","10","male","o","p'esqo-pi",550.506,889.5507,3197.714,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1978","c46","10","male","i","t'ika",475.5854,2867.21,3648.38,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1979","c46","10","male","u","sunkha",526.1295,1690.194,NA,NA,1315.30925888942,12.9247170466617,0.566643067846608,0.535997651753661
"1980","c47","7","male","a","mama",NA,1158.667,2672.807,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1981","c47","7","male","o","p'esqo-pi",531.8977,1372.39,3927.95,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1982","c47","7","male","a","api",1034.562,2109.377,4000.116,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1983","c47","7","male","u","punku",522.0452,1015.873,3385.88,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1984","c47","7","male","i","q'epi-pi",316.2650828,2733.895868,3675.358119,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1985","c47","7","male","u","sunkha",428.7822,NA,2967.709,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1986","c47","7","male","i","api-pi",373.3882,2783.519,3398.915,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1987","c47","7","male","i","chita",461.2619,3066.6,3877.346,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1988","c47","7","male","e","q'epi",540.5663,2840.912,3911.363,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1989","c47","7","male","u","sunkha",524.8285,1163.936,3561.267,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1990","c47","7","male","u","punchu",392.4928,963.05,3760.441,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1991","c47","7","male","a","thapa",784.9006,1739.274,3103.612,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1992","c47","7","male","i","api-pi",373.1246,2366.547,3178.398,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1993","c47","7","male","i","t'ika",510.7699,3153.772,3853.402,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1994","c47","7","male","a","api",968.2135,1600.743,3909.842,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1995","c47","7","male","a","mama",NA,1020.296384,2941.1,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1996","c47","7","male","a","pampa",799.4312,1610.88,3123.209,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1997","c47","7","male","a","mama",916.9747,1528.9,2764.8,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1998","c47","7","male","o","p'esqo-pi",521.3673,1250.474,3683.45,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"1999","c47","7","male","i","chita",438.1643,3142.761,3547.643,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2000","c47","7","male","a","hatunmama",NA,1149.12,2871.003,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2001","c47","7","male","a","papa",829.4865,1775.346,3150.867,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2002","c47","7","male","e","p'esqo",546.5,2752.8,3925.958,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2003","c47","7","male","a","thapa",1005.012,1917.418,3746.944,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2004","c47","7","male","u","runtu",338.2198,1095.906,3617.433,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2005","c47","7","male","a","papa",820.7261,1932.625,3213.7,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2006","c47","7","male","a","hatunmama",825.4,NA,4092.29,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2007","c47","7","male","o","qolqe",526.6479,1160.759,NA,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2008","c47","7","male","i","hampiri",419.5736,3004.797,3839.1,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2009","c47","7","male","i","t'ika",433.1348,3026.066,3553.083,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2010","c47","7","male","a","hatunmama",776.7474,1508.6,4287.897,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2011","c47","7","male","o","alqo-pi",511.4785,1139.825,3843.383,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2012","c47","7","male","i","hampiri",514.2073,2822.823,3694.336,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2013","c47","7","male","a","thapa",819.0767,1855.437,3666.974,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2014","c47","7","male","e","qolqe-pi",558.5172,2655.234,3650.69,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2015","c47","7","male","i","hampiri-pi",339.4439,2980.685,4097.301,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2016","c47","7","male","i","hampiri-pi",471.8734,NA,3104.931,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2017","c47","7","male","a","pampa",687.7,1667.025,3075.103,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2018","c47","7","male","a","papa",748.2109,1607.034,3315.896,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2019","c47","7","male","e","p'esqo",572.4203,2570.018,3657.615,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2020","c47","7","male","i","t'ika",420.6044,3140.826,3727.923,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2021","c47","7","male","i","chita",413.2484,2998.319,4132.637,NA,1318.98181823376,12.8887295980809,0.525677771483212,0.478209644073042
"2022","c48","9","male","o","p'esqo-pi",634.1632,1293.126,3237.611,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2023","c48","9","male","i","t'ika",372.2596,3079.978,3602.632,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2024","c48","9","male","a","hatunmama",589.0093,1582.8,3652.219,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2025","c48","9","male","e","qolqe-pi",672.6244,1957.292,3608.201,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2026","c48","9","male","a","thapa",885.8631,1750.4,3112.773,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2027","c48","9","male","a","papa",955.8742,1822.394,3179.42,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2028","c48","9","male","o","p'esqo-pi",478.1787943,1066.805664,3455.129562,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2029","c48","9","male","u","punku",264.4367,1000.8,3321.546,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2030","c48","9","male","a","hatunmama",785.4015,1789.759,3333.89,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2031","c48","9","male","a","hatunmama",843.8,1781.627,3063,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2032","c48","9","male","i","hampiri-pi",308.0045,2935.587,3794.367,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2033","c48","9","male","e","q'epi",586.1494,2578.063,3669.702,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2034","c48","9","male","a","pampa",948.7318,1649.7,3353.277,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2035","c48","9","male","a","pampa",857.5057,NA,2773.022,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2036","c48","9","male","a","mama",743.0969,1679.093,2817.121,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2037","c48","9","male","a","mama",928.4,1766.328,3033.9,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2038","c48","9","male","o","alqo-pi",712.0908,1285.25,3285.958,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2039","c48","9","male","u","runtu",508.1729,1001.893,3375.515,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2040","c48","9","male","a","api",914.1495,1714.558,3435.836,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2041","c48","9","male","i","chita",323.8370017,2820.82623,3358.397185,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2042","c48","9","male","u","runtu",363.8324093,1059.186056,2879.953387,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2043","c48","9","male","a","mama",678.4617,1719.987,2940.2,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2044","c48","9","male","i","t'ika",298.9373,3012.933,3405.83,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2045","c48","9","male","i","api-pi",316.0161835,2607.178575,3291.683062,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2046","c48","9","male","a","thapa",968.0515,1781.536,4026.267,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2047","c48","9","male","a","papa",961.7542,1767.9,3400.933,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2048","c48","9","male","a","pampa",1014.787,1725.7,2778.127,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2049","c48","9","male","i","api-pi",NA,2813.6,3700.478,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2050","c48","9","male","a","thapa",799.9395,1811.784,3621.158,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2051","c48","9","male","a","papa",1077.544,1826.5,2953.057,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2052","c48","9","male","u","sunkha",379.0877,1115.551,3221.925,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2053","c48","9","male","u","punchu",359.1813197,1010.660641,3720.587028,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2054","c48","9","male","u","sunkha",499.2015,1271.162,2875.326,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2055","c48","9","male","o","qolqe",282.1355237,1036.209278,3659.584689,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2056","c48","9","male","u","sunkha",340.8158,1071.945,3229.257,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2057","c48","9","male","a","api",1072.523,NA,3971.607,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2058","c48","9","male","i","hampiri",355.0936,3049.286,3812.939,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2059","c48","9","male","i","t'ika",333.8748,3329.358,3856.4,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2060","c48","9","male","i","q'epi-pi",339.3648,2353.227,3074.617,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2061","c48","9","male","i","hampiri-pi",376.0872,2771.058,3545.015,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2062","c48","9","male","i","hampiri",342.7215279,2577.010032,3483.982661,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2063","c48","9","male","a","mama",814.7259,1665.2,3596.048,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2064","c48","9","male","i","chita",356.1891,3038.333,3875.961,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2065","c48","9","male","o","p'esqo-pi",443.5793,1510.9,3513.103,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2066","c48","9","male","u","runtu",304.4203504,1097.485464,NA,NA,1272.65623949069,13.3578883853218,0.505820966667089,0.530380934846983
"2067","c49","5","female","i","t'ika",NA,2726.738,3525.016,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2068","c49","5","female","i","api-pi",442.2833,2537.811,3165.152,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2069","c49","5","female","i","t'ika",380.796,3302.317,3668.4,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2070","c49","5","female","u","runtu",395.2927,1442.3,2891.3,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2071","c49","5","female","e","q'epi",503.6,2992.171,4087.965,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2072","c49","5","female","i","hampiri",471.195,3096.423,4446.244,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2073","c49","5","female","o","alqo-pi",562.5431,1022.595,3280.555,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2074","c49","5","female","i","api-pi",470.2742,2809.347,3105.9,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2075","c49","5","female","i","t'ika",437.4277,3657.857,4314.466,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2076","c49","5","female","u","sunkha",516.3067,1578.561,4168.302,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2077","c49","5","female","i","chita",412.4638,3215.954,3828.13,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2078","c49","5","female","e","qolqe-pi",697.3382,2513.999,3808.607,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2079","c49","5","female","e","p'esqo",732.3606,2037.16,4324.804,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2080","c49","5","female","a","mama",690.8599,1768.873,4383.259,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2081","c49","5","female","a","hatunmama",715.8,1691.3,3901.369,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2082","c49","5","female","a","hatunmama",734.839,1838.824,4078.6,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2083","c49","5","female","a","mama",721.8298,1759.248,3479.141,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2084","c49","5","female","i","hampiri-pi",498.1634,2928.285,4113.815,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2085","c49","5","female","i","hampiri-pi",481.6353,2932.88,4036.514,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2086","c49","5","female","a","api",1151.582,2046.033,3814.083,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2087","c49","5","female","u","punku",416.1743,824.5675,3352.24,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2088","c49","5","female","a","pampa",747.3123,1802.5,4217.717,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2089","c49","5","female","i","chita",NA,3550.226,4390.963,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2090","c49","5","female","u","punchu",434.1414,1040.966,3763.522,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
"2091","c49","5","female","i","chita",446.3764,3354.701,4357.037,NA,1417.94842505226,11.9891525669373,0.482447018400568,0.481879528938352
